timestamp,speed_mps,engine_rpm,gear_state,emergency_stop,brake_pressure_bar,travel_pressure_bar,system_pressure_bar,clamp_pressure_bar,coolant_temp_c,surface_temp_c,exhaust_temp_c,intake_pressure_kpa,hydraulic_oil_temp_c,hydraulic_oil_level_pct,oil_pressure_kpa,diesel_level_cm,water_tank_level_pct,battery_v,total_mileage_km,runtime_min,load_state,methane_pct,co_ppm,intake_temp_c
2026-05-05 14:02:59.417.826,0.0,802.0,1,0,3.0,27.0,129.0,125.0,59.0,52.0,48.0,213.0,41.0,81.0,312.0,56.0,54.0,27.72,5.129,554.0666666666667,1,0.0,0.0,0.0
2026-05-05 14:02:59.917.814,0.0,790.0,1,0,3.0,27.0,131.0,125.0,59.0,52.0,48.0,215.0,41.0,81.0,304.0,56.0,54.0,27.96,5.129,554.0833333333334,1,0.0,0.0,0.0
2026-05-05 14:03:00.417.801,0.0,787.0,1,0,3.0,26.0,134.0,125.0,59.0,52.0,48.0,215.0,41.0,81.0,292.0,56.0,54.0,27.96,5.129,554.0833333333334,1,0.0,0.0,0.0
2026-05-05 14:03:00.918.139,0.0,786.0,1,0,3.0,26.0,137.0,125.0,59.0,52.0,48.0,215.0,41.0,81.0,300.0,56.0,56.0,28.12,5.129,554.1,1,0.0,0.0,0.0
2026-05-05 14:03:01.417.789,0.0,786.0,1,0,3.0,27.0,140.0,125.0,59.0,52.0,48.0,215.0,41.0,81.0,296.0,56.0,54.0,28.12,5.129,554.1,1,0.0,0.0,0.0
2026-05-05 14:03:01.917.773,0.0,911.0,1,0,3.0,27.0,143.0,124.0,59.0,52.0,48.0,215.0,41.0,81.0,296.0,56.0,54.0,28.02,5.129,554.1166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:02.417.759,0.0,920.0,1,0,3.0,26.0,147.0,124.0,60.0,52.0,48.0,215.0,41.0,81.0,332.0,56.0,55.0,28.02,5.129,554.1166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:02.917.757,0.0,877.0,1,0,3.0,26.0,150.0,124.0,60.0,52.0,48.0,215.0,41.0,81.0,352.0,56.0,55.0,27.88,5.129,554.1333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:03.417.742,0.0,844.0,1,0,3.0,26.0,154.0,124.0,60.0,52.0,48.0,215.0,41.0,81.0,348.0,56.0,54.0,27.88,5.129,554.1333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:03.917.738,0.0,821.0,1,0,3.0,26.0,157.0,124.0,60.0,52.0,48.0,214.0,41.0,81.0,332.0,56.0,56.0,27.830000000000002,5.129,554.15,1,0.0,0.0,0.0
2026-05-05 14:03:04.417.724,0.0,809.0,1,0,3.0,27.0,162.0,124.0,60.0,52.0,48.0,214.0,41.0,81.0,316.0,56.0,56.0,27.830000000000002,5.129,554.15,1,0.0,0.0,0.0
2026-05-05 14:03:04.917.702,0.0,804.0,1,0,3.0,26.0,165.0,124.0,60.0,52.0,48.0,213.0,41.0,81.0,316.0,56.0,54.0,27.990000000000002,5.129,554.1666666666666,1,0.0,0.0,0.0
2026-05-05 14:03:05.417.692,0.0,836.0,1,0,3.0,26.0,165.0,124.0,59.0,52.0,48.0,213.0,41.0,81.0,308.0,56.0,56.0,27.990000000000002,5.129,554.1666666666666,1,0.0,0.0,0.0
2026-05-05 14:03:05.917.685,0.0,817.0,1,0,3.0,27.0,165.0,124.0,59.0,52.0,48.0,212.0,41.0,81.0,320.0,56.0,55.0,27.88,5.129,554.1833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:06.417.679,0.0,810.0,1,0,3.0,27.0,164.0,124.0,59.0,52.0,48.0,212.0,41.0,81.0,316.0,56.0,54.0,27.88,5.129,554.1833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:06.917.676,0.0,804.0,1,0,3.0,26.0,164.0,124.0,59.0,52.0,48.0,211.0,41.0,80.0,312.0,56.0,55.0,27.93,5.129,554.2,1,0.0,0.0,0.0
2026-05-05 14:03:07.417.660,0.0,803.0,1,0,3.0,26.0,164.0,124.0,59.0,52.0,48.0,211.0,41.0,80.0,312.0,56.0,56.0,27.93,5.129,554.2,1,0.0,0.0,0.0
2026-05-05 14:03:07.917.670,0.0,800.0,1,0,3.0,27.0,164.0,124.0,59.0,52.0,48.0,211.0,41.0,80.0,304.0,56.0,54.0,27.93,5.129,554.2166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:08.417.655,0.0,800.0,1,0,3.0,26.0,164.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,27.98,5.129,554.2166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:08.917.639,0.0,798.0,1,0,3.0,26.0,164.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,292.0,56.0,54.0,27.98,5.129,554.2333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:09.417.638,0.0,799.0,1,0,3.0,27.0,164.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,292.0,56.0,54.0,27.94,5.129,554.2333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:09.917.611,0.0,797.0,1,0,3.0,26.0,163.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,292.0,56.0,55.0,27.94,5.129,554.25,1,0.0,0.0,0.0
2026-05-05 14:03:10.417.607,0.0,800.0,1,0,3.0,27.0,163.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,292.0,56.0,56.0,28.0,5.129,554.25,1,0.0,0.0,0.0
2026-05-05 14:03:10.917.589,0.0,800.0,1,0,3.0,27.0,163.0,123.0,59.0,52.0,48.0,210.0,41.0,80.0,292.0,56.0,54.0,28.0,5.129,554.2666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:11.417.588,0.0,796.0,1,0,3.0,26.0,163.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,292.0,56.0,54.0,28.150000000000002,5.129,554.2666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:11.917.580,0.0,797.0,1,0,3.0,27.0,163.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,292.0,56.0,54.0,28.150000000000002,5.129,554.2833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:12.422.570,0.0,800.0,1,0,3.0,27.0,163.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,292.0,56.0,54.0,27.91,5.129,554.2833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:12.922.549,0.0,802.0,1,0,3.0,26.0,163.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,292.0,56.0,54.0,27.91,5.129,554.3,1,0.0,0.0,0.0
2026-05-05 14:03:13.422.561,0.0,799.0,1,0,3.0,27.0,163.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,55.0,28.0,5.129,554.3,1,0.0,0.0,0.0
2026-05-05 14:03:13.922.549,0.0,797.0,1,0,3.0,27.0,163.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,28.0,5.129,554.3166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:14.422.532,0.0,797.0,1,0,3.0,26.0,162.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,28.07,5.129,554.3166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:14.922.524,0.0,803.0,1,0,3.0,27.0,162.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,28.07,5.129,554.3333333333334,1,0.0,0.0,0.0
2026-05-05 14:03:15.422.522,0.0,799.0,1,0,3.0,27.0,162.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,56.0,28.18,5.129,554.3333333333334,1,0.0,0.0,0.0
2026-05-05 14:03:15.922.508,0.0,801.0,1,0,3.0,26.0,162.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,28.18,5.129,554.35,1,0.0,0.0,0.0
2026-05-05 14:03:16.422.497,0.0,803.0,1,0,3.0,27.0,162.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,28.18,5.129,554.35,1,0.0,0.0,0.0
2026-05-05 14:03:16.922.486,0.0,802.0,1,0,3.0,27.0,162.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,55.0,28.18,5.129,554.3666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:17.422.482,0.0,800.0,1,0,3.0,26.0,162.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,28.21,5.129,554.3666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:17.922.472,0.0,801.0,1,0,3.0,27.0,162.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,28.21,5.129,554.3833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:18.422.469,0.0,800.0,1,0,3.0,26.0,162.0,124.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,55.0,28.2,5.129,554.3833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:18.922.447,0.0,799.0,1,0,3.0,26.0,161.0,123.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,28.2,5.129,554.4,1,0.0,0.0,0.0
2026-05-05 14:03:19.422.436,0.0,800.0,1,0,3.0,27.0,161.0,123.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,28.2,5.129,554.4,1,0.0,0.0,0.0
2026-05-05 14:03:19.922.419,0.0,801.0,1,0,3.0,26.0,161.0,123.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,55.0,28.11,5.129,554.4166666666666,1,0.0,0.0,0.0
2026-05-05 14:03:20.422.411,0.0,804.0,1,0,3.0,26.0,161.0,123.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,28.11,5.129,554.4166666666666,1,0.0,0.0,0.0
2026-05-05 14:03:20.922.405,0.0,795.0,1,0,3.0,27.0,161.0,123.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,27.86,5.129,554.4333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:21.422.398,0.0,796.0,1,0,3.0,26.0,161.0,123.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,27.86,5.129,554.4333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:21.922.396,0.0,799.0,1,0,3.0,26.0,161.0,123.0,59.0,52.0,48.0,209.0,41.0,80.0,296.0,56.0,54.0,28.150000000000002,5.129,554.45,1,0.0,0.0,0.0
2026-05-05 14:03:22.422.375,0.0,800.0,1,0,3.0,27.0,161.0,123.0,59.0,52.0,48.0,209.0,41.0,80.0,296.0,56.0,54.0,28.150000000000002,5.129,554.45,1,0.0,0.0,0.0
2026-05-05 14:03:22.922.364,0.0,798.0,1,0,3.0,27.0,161.0,123.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,55.0,28.01,5.129,554.4666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:23.422.352,0.0,799.0,1,0,3.0,26.0,160.0,123.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,56.0,28.01,5.129,554.4666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:23.922.709,0.0,799.0,1,0,3.0,27.0,160.0,123.0,59.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,55.0,27.97,5.129,554.4833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:24.422.338,0.0,799.0,1,0,3.0,26.0,160.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,27.97,5.129,554.4833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:24.922.321,0.0,802.0,1,0,3.0,26.0,160.0,123.0,58.0,52.0,48.0,209.0,41.0,80.0,296.0,56.0,55.0,28.05,5.129,554.5,1,0.0,0.0,0.0
2026-05-05 14:03:25.422.313,0.0,803.0,1,0,3.0,27.0,160.0,123.0,58.0,52.0,48.0,209.0,41.0,80.0,296.0,56.0,55.0,28.05,5.129,554.5,1,0.0,0.0,0.0
2026-05-05 14:03:25.922.305,0.0,801.0,1,0,3.0,26.0,160.0,123.0,58.0,52.0,48.0,209.0,41.0,80.0,296.0,56.0,56.0,27.96,5.129,554.5166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:26.422.296,0.0,798.0,1,0,3.0,26.0,160.0,123.0,58.0,52.0,48.0,209.0,41.0,80.0,296.0,56.0,56.0,27.96,5.129,554.5166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:26.922.292,0.0,801.0,1,0,3.0,27.0,160.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,28.03,5.129,554.5333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:27.422.283,0.0,798.0,1,0,3.0,26.0,160.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,55.0,28.03,5.129,554.5333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:27.922.264,0.0,800.0,1,0,3.0,26.0,160.0,123.0,58.0,52.0,48.0,209.0,41.0,80.0,296.0,56.0,56.0,28.03,5.129,554.55,1,0.0,0.0,0.0
2026-05-05 14:03:28.422.257,0.0,800.0,1,0,3.0,27.0,160.0,123.0,58.0,52.0,48.0,209.0,41.0,80.0,300.0,56.0,54.0,28.03,5.129,554.55,1,0.0,0.0,0.0
2026-05-05 14:03:28.922.258,0.0,803.0,1,0,3.0,27.0,160.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,27.900000000000002,5.129,554.5666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:29.422.251,0.0,798.0,1,0,3.0,26.0,159.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,27.900000000000002,5.129,554.5666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:29.922.247,0.0,798.0,1,0,3.0,27.0,159.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,27.900000000000002,5.129,554.5833333333334,1,0.0,0.0,0.0
2026-05-05 14:03:30.422.228,0.0,799.0,1,0,3.0,26.0,159.0,123.0,58.0,52.0,48.0,209.0,41.0,80.0,296.0,56.0,54.0,28.0,5.129,554.5833333333334,1,0.0,0.0,0.0
2026-05-05 14:03:30.922.220,0.0,801.0,1,0,3.0,27.0,159.0,123.0,58.0,52.0,48.0,209.0,41.0,80.0,300.0,56.0,55.0,28.0,5.129,554.6,1,0.0,0.0,0.0
2026-05-05 14:03:31.422.214,0.0,801.0,1,0,3.0,27.0,159.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,55.0,28.0,5.129,554.6,1,0.0,0.0,0.0
2026-05-05 14:03:31.922.208,0.0,800.0,1,0,3.0,27.0,159.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,28.0,5.129,554.6166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:32.422.195,0.0,801.0,1,0,3.0,26.0,159.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,28.1,5.129,554.6166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:32.922.195,0.0,798.0,1,0,3.0,27.0,159.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,28.1,5.129,554.6333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:33.422.179,0.0,800.0,1,0,3.0,27.0,159.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,27.98,5.129,554.6333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:33.922.155,0.0,796.0,1,0,3.0,26.0,159.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,27.98,5.129,554.65,1,0.0,0.0,0.0
2026-05-05 14:03:34.422.166,0.0,798.0,1,0,3.0,27.0,159.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,55.0,27.92,5.129,554.65,1,0.0,0.0,0.0
2026-05-05 14:03:34.922.144,0.0,800.0,1,0,3.0,27.0,159.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,27.92,5.129,554.6666666666666,1,0.0,0.0,0.0
2026-05-05 14:03:35.422.131,0.0,803.0,1,0,3.0,26.0,159.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,27.97,5.129,554.6666666666666,1,0.0,0.0,0.0
2026-05-05 14:03:35.922.120,0.0,800.0,1,0,3.0,26.0,158.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,27.97,5.129,554.6833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:36.422.121,0.0,797.0,1,0,3.0,27.0,159.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,28.01,5.129,554.6833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:36.922.096,0.0,806.0,1,0,3.0,26.0,158.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,28.01,5.129,554.7,1,0.0,0.0,0.0
2026-05-05 14:03:37.422.100,0.0,799.0,1,0,3.0,27.0,158.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,55.0,28.080000000000002,5.129,554.7,1,0.0,0.0,0.0
2026-05-05 14:03:37.922.087,0.0,799.0,1,0,3.0,27.0,158.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,28.080000000000002,5.129,554.7166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:38.422.567,0.0,798.0,1,0,3.0,26.0,158.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,55.0,28.060000000000002,5.129,554.7166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:38.922.049,0.0,803.0,1,0,3.0,27.0,158.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,55.0,28.060000000000002,5.129,554.7333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:39.422.048,0.0,800.0,1,0,3.0,27.0,158.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,27.97,5.129,554.7333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:39.922.046,0.0,798.0,1,0,3.0,26.0,158.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,27.97,5.129,554.75,1,0.0,0.0,0.0
2026-05-05 14:03:40.422.037,0.0,799.0,1,0,3.0,27.0,158.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,56.0,28.09,5.129,554.75,1,0.0,0.0,0.0
2026-05-05 14:03:40.922.016,0.0,805.0,1,0,3.0,27.0,158.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,28.09,5.129,554.7666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:41.422.000,0.0,800.0,1,0,3.0,26.0,158.0,123.0,58.0,52.0,48.0,209.0,41.0,80.0,300.0,56.0,54.0,27.98,5.129,554.7666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:41.922.000,0.0,799.0,1,0,3.0,26.0,158.0,123.0,58.0,52.0,48.0,209.0,41.0,80.0,300.0,56.0,54.0,27.98,5.129,554.7833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:42.421.983,0.0,800.0,1,0,3.0,27.0,158.0,123.0,58.0,52.0,48.0,209.0,41.0,80.0,300.0,56.0,54.0,27.98,5.129,554.7833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:42.921.972,0.0,798.0,1,0,3.0,26.0,158.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,296.0,56.0,54.0,28.19,5.129,554.8,1,0.0,0.0,0.0
2026-05-05 14:03:43.421.964,0.0,802.0,1,0,3.0,26.0,158.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,28.19,5.129,554.8,1,0.0,0.0,0.0
2026-05-05 14:03:43.921.961,0.0,801.0,1,0,3.0,27.0,158.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,28.14,5.129,554.8166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:44.421.958,0.0,800.0,1,0,3.0,26.0,158.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,28.14,5.129,554.8166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:44.921.941,0.0,799.0,1,0,3.0,27.0,158.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,28.19,5.129,554.8333333333334,1,0.0,0.0,0.0
2026-05-05 14:03:45.421.918,0.0,801.0,1,0,3.0,26.0,157.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,55.0,28.19,5.129,554.8333333333334,1,0.0,0.0,0.0
2026-05-05 14:03:45.926.918,0.0,798.0,1,0,3.0,26.0,157.0,123.0,58.0,52.0,48.0,209.0,41.0,80.0,300.0,56.0,54.0,28.060000000000002,5.129,554.85,1,0.0,0.0,0.0
2026-05-05 14:03:46.426.903,0.0,800.0,1,0,3.0,27.0,157.0,123.0,58.0,52.0,48.0,209.0,41.0,80.0,300.0,56.0,55.0,28.060000000000002,5.129,554.85,1,0.0,0.0,0.0
2026-05-05 14:03:46.926.897,0.0,800.0,1,0,3.0,27.0,157.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,56.0,28.240000000000002,5.129,554.8666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:47.426.886,0.0,799.0,1,0,3.0,26.0,157.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,28.240000000000002,5.129,554.8666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:47.926.875,0.0,799.0,1,0,3.0,27.0,157.0,123.0,58.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,28.35,5.129,554.8833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:48.426.860,0.0,798.0,1,0,3.0,27.0,157.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,28.35,5.129,554.8833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:48.926.841,0.0,801.0,1,0,3.0,26.0,157.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,28.19,5.129,554.9,1,0.0,0.0,0.0
2026-05-05 14:03:49.426.840,0.0,798.0,1,0,3.0,27.0,157.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,28.19,5.129,554.9,1,0.0,0.0,0.0
2026-05-05 14:03:49.927.327,0.0,798.0,1,0,3.0,26.0,157.0,123.0,57.0,52.0,48.0,209.0,41.0,80.0,300.0,56.0,54.0,28.36,5.129,554.9166666666666,1,0.0,0.0,0.0
2026-05-05 14:03:50.426.836,0.0,800.0,1,0,3.0,26.0,157.0,123.0,57.0,52.0,48.0,209.0,41.0,80.0,300.0,56.0,55.0,28.36,5.129,554.9166666666666,1,0.0,0.0,0.0
2026-05-05 14:03:50.926.821,0.0,802.0,1,0,3.0,26.0,157.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,304.0,56.0,56.0,28.02,5.129,554.9333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:51.426.810,0.0,800.0,1,0,3.0,26.0,157.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,304.0,56.0,54.0,28.02,5.129,554.9333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:51.926.801,0.0,799.0,1,0,3.0,26.0,156.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,304.0,56.0,54.0,28.18,5.129,554.95,1,0.0,0.0,0.0
2026-05-05 14:03:52.426.786,0.0,800.0,1,0,3.0,27.0,157.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,55.0,28.18,5.129,554.95,1,0.0,0.0,0.0
2026-05-05 14:03:52.926.777,0.0,800.0,1,0,3.0,26.0,156.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,304.0,56.0,55.0,28.11,5.129,554.9666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:53.426.762,0.0,797.0,1,0,3.0,26.0,156.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,300.0,56.0,54.0,28.11,5.129,554.9666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:53.926.759,0.0,800.0,1,0,3.0,26.0,156.0,123.0,57.0,52.0,48.0,209.0,41.0,80.0,300.0,56.0,55.0,28.19,5.129,554.9833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:54.426.742,0.0,807.0,1,0,3.0,26.0,156.0,123.0,57.0,52.0,48.0,209.0,41.0,80.0,304.0,56.0,56.0,28.19,5.129,554.9833333333333,1,0.0,0.0,0.0
2026-05-05 14:03:54.926.737,0.0,804.0,1,0,3.0,26.0,156.0,123.0,57.0,52.0,48.0,209.0,41.0,80.0,304.0,56.0,54.0,28.19,5.129,555.0,1,0.0,0.0,0.0
2026-05-05 14:03:55.426.734,0.0,798.0,1,0,3.0,27.0,156.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,308.0,56.0,54.0,28.44,5.129,555.0,1,0.0,0.0,0.0
2026-05-05 14:03:55.926.717,0.0,804.0,1,0,3.0,26.0,156.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,308.0,56.0,54.0,28.44,5.129,555.0166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:56.426.716,0.0,798.0,1,0,3.0,27.0,156.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,304.0,56.0,54.0,28.59,5.129,555.0166666666667,1,0.0,0.0,0.0
2026-05-05 14:03:56.926.709,0.0,801.0,1,0,3.0,27.0,156.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,304.0,56.0,54.0,28.59,5.129,555.0333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:57.426.695,0.0,799.0,1,0,3.0,26.0,156.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,304.0,56.0,55.0,28.55,5.129,555.0333333333333,1,0.0,0.0,0.0
2026-05-05 14:03:57.926.682,0.0,799.0,1,0,3.0,27.0,156.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,304.0,56.0,54.0,28.55,5.129,555.05,1,0.0,0.0,0.0
2026-05-05 14:03:58.426.670,0.0,798.0,1,0,3.0,27.0,156.0,123.0,57.0,52.0,48.0,209.0,41.0,80.0,304.0,56.0,54.0,28.490000000000002,5.129,555.05,1,0.0,0.0,0.0
2026-05-05 14:03:58.926.656,0.0,802.0,1,0,3.0,26.0,156.0,123.0,57.0,52.0,48.0,209.0,41.0,80.0,304.0,56.0,54.0,28.490000000000002,5.129,555.0666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:59.426.650,0.0,802.0,1,0,3.0,27.0,156.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,304.0,56.0,54.0,28.59,5.129,555.0666666666667,1,0.0,0.0,0.0
2026-05-05 14:03:59.926.649,0.0,805.0,1,0,3.0,27.0,156.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,304.0,56.0,54.0,28.59,5.129,555.0833333333334,1,0.0,0.0,0.0
2026-05-05 14:04:00.426.627,0.0,798.0,1,0,3.0,26.0,155.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,304.0,56.0,54.0,28.62,5.129,555.0833333333334,1,0.0,0.0,0.0
2026-05-05 14:04:00.926.619,0.0,798.0,1,0,3.0,27.0,155.0,123.0,57.0,52.0,48.0,210.0,41.0,80.0,304.0,56.0,54.0,28.62,5.129,555.1,1,0.0,0.0,0.0
2026-05-05 14:04:01.426.613,0.0,799.0,1,0,3.0,27.0,156.0,123.0,57.0,52.0,48.0,209.0,41.0,80.0,304.0,56.0,54.0,28.57,5.129,555.1,1,0.0,0.0,0.0
